date,pool,threads,sz,ws,rw_ratio,ltc,ltc_d,ops,pattern,offset,mode
Apr 27 09:41:45,pm_r,1,256,128,0,274,0.00,3543,uniform,random,App
Apr 27 09:41:56,fsdax,1,256,128,33,217,0.00,4448,uniform,random,App
Apr 27 09:42:07,ram_l,1,256,128,33,58,0.00,15414,uniform,random,App
Apr 27 09:42:18,ram_r,1,256,128,33,75,0.00,12141,uniform,random,App
Apr 27 09:42:29,pm_l,1,256,128,33,215,0.00,4502,uniform,random,App
Apr 27 09:42:40,pm_r,1,256,128,33,302,0.00,3233,uniform,random,App
Apr 27 09:42:51,fsdax,1,256,128,50,246,0.00,3939,uniform,random,App
Apr 27 09:43:02,ram_l,1,256,128,50,70,0.00,12899,uniform,random,App
Apr 27 09:43:13,ram_r,1,256,128,50,95,0.00,9794,uniform,random,App
Apr 27 09:43:24,pm_l,1,256,128,50,244,0.00,3984,uniform,random,App
Apr 27 09:43:35,pm_r,1,256,128,50,333,0.00,2936,uniform,random,App
Apr 27 09:43:46,fsdax,1,256,128,66,278,0.00,3511,uniform,random,App
Apr 27 09:43:57,ram_l,1,256,128,66,80,0.00,11397,uniform,random,App
Apr 27 09:44:07,ram_r,1,256,128,66,112,0.00,8373,uniform,random,App
Apr 27 09:44:18,pm_l,1,256,128,66,274,0.00,3551,uniform,random,App
Apr 27 09:44:30,pm_r,1,256,128,66,365,0.00,2684,uniform,random,App
Apr 27 09:44:40,fsdax,1,256,128,100,354,0.00,2771,uniform,random,App
Apr 27 09:44:51,ram_l,1,256,128,100,39,0.00,21442,uniform,random,App
Apr 27 09:45:02,ram_r,1,256,128,100,39,0.00,21434,uniform,random,App
Apr 27 09:45:13,pm_l,1,256,128,100,39,0.00,21431,uniform,random,App
Apr 27 09:45:24,pm_r,1,256,128,100,39,0.00,21439,uniform,random,App
Apr 27 09:45:35,fsdax,2,256,128,0,276,0.05,7052,uniform,random,App
Apr 27 09:45:45,ram_l,2,256,128,0,34,0.05,48149,uniform,random,App
Apr 27 09:45:56,ram_r,2,256,128,0,40,0.00,41633,uniform,random,App
Apr 27 09:46:07,pm_l,2,256,128,0,277,0.00,7022,uniform,random,App
Apr 27 09:46:19,pm_r,2,256,128,0,519,0.35,3797,uniform,random,App
Apr 27 09:46:29,fsdax,2,256,128,33,277,0.00,7025,uniform,random,App
Apr 27 09:46:40,ram_l,2,256,128,33,60,0.05,29765,uniform,random,App
Apr 27 09:46:51,ram_r,2,256,128,33,77,0.20,23544,uniform,random,App
Apr 27 09:47:02,pm_l,2,256,128,33,275,0.10,7084,uniform,random,App
Apr 27 09:47:13,pm_r,2,256,128,33,429,0.10,4579,uniform,random,App
Apr 27 09:47:24,fsdax,2,256,128,50,291,0.05,6700,uniform,random,App
Apr 27 09:47:35,ram_l,2,256,128,50,73,0.05,24971,uniform,random,App
Apr 27 09:47:46,ram_r,2,256,128,50,97,0.30,19148,uniform,random,App
Apr 27 09:47:57,pm_l,2,256,128,50,288,0.05,6775,uniform,random,App
Apr 27 09:48:08,pm_r,2,256,128,50,438,0.20,4482,uniform,random,App
Apr 27 09:48:19,fsdax,2,256,128,66,309,0.05,6319,uniform,random,App
Apr 27 09:48:30,ram_l,2,256,128,66,82,0.15,22197,uniform,random,App
Apr 27 09:48:41,ram_r,2,256,128,66,114,0.30,16462,uniform,random,App
Apr 27 09:48:52,pm_l,2,256,128,66,306,0.05,6382,uniform,random,App
Apr 27 09:49:03,pm_r,2,256,128,66,447,0.35,4398,uniform,random,App
Apr 27 09:49:14,fsdax,2,256,128,100,360,0.15,5440,uniform,random,App
Apr 27 09:49:25,ram_l,2,256,128,100,40,0.05,41408,uniform,random,App
Apr 27 09:49:36,ram_r,2,256,128,100,40,0.00,41677,uniform,random,App
Apr 27 09:49:46,pm_l,2,256,128,100,40,0.00,41535,uniform,random,App
Apr 27 09:49:57,pm_r,2,256,128,100,41,0.00,41413,uniform,random,App
Apr 27 09:50:08,fsdax,4,256,128,0,522,1.03,7555,uniform,random,App
Apr 27 09:50:19,ram_l,4,256,128,0,35,0.04,92476,uniform,random,App
Apr 27 09:50:30,ram_r,4,256,128,0,45,0.25,75513,uniform,random,App
Apr 27 09:50:41,pm_l,4,256,128,0,521,0.78,7560,uniform,random,App
Apr 27 09:50:52,pm_r,4,256,128,0,1126,2.78,3532,uniform,random,App
Apr 27 09:51:03,fsdax,4,256,128,33,408,0.21,9600,uniform,random,App
Apr 27 09:51:14,ram_l,4,256,128,33,61,0.12,57933,uniform,random,App
Apr 27 09:51:25,ram_r,4,256,128,33,80,0.17,45688,uniform,random,App
Apr 27 09:51:36,pm_l,4,256,128,33,409,0.18,9600,uniform,random,App
Apr 27 09:51:48,pm_r,4,256,128,33,795,0.68,4984,uniform,random,App
Apr 27 09:51:59,fsdax,4,256,128,50,385,0.27,10177,uniform,random,App
Apr 27 09:52:09,ram_l,4,256,128,50,74,0.23,48791,uniform,random,App
Apr 27 09:52:20,ram_r,4,256,128,50,99,0.25,37317,uniform,random,App
Apr 27 09:52:31,pm_l,4,256,128,50,384,0.29,10217,uniform,random,App
Apr 27 09:52:43,pm_r,4,256,128,50,691,0.24,5725,uniform,random,App
Apr 27 09:52:54,fsdax,4,256,128,66,374,0.27,10484,uniform,random,App
Apr 27 09:53:05,ram_l,4,256,128,66,84,0.24,43461,uniform,random,App
Apr 27 09:53:15,ram_r,4,256,128,66,115,0.37,32339,uniform,random,App
Apr 27 09:53:27,pm_l,4,256,128,66,370,1.13,10570,uniform,random,App
Apr 27 09:53:38,pm_r,4,256,128,66,628,1.66,6294,uniform,random,App
Apr 27 09:53:49,fsdax,4,256,128,100,366,1.28,10690,uniform,random,App
Apr 27 09:54:00,ram_l,4,256,128,100,42,0.17,80557,uniform,random,App
Apr 27 09:54:10,ram_r,4,256,128,100,42,0.12,80542,uniform,random,App
Apr 27 09:54:21,pm_l,4,256,128,100,41,0.17,80923,uniform,random,App
Apr 27 09:54:32,pm_r,4,256,128,100,41,0.17,80611,uniform,random,App
Apr 27 09:54:43,fsdax,8,256,128,0,1031,14.44,7706,uniform,random,App
Apr 27 09:54:54,ram_l,8,256,128,0,42,0.10,155464,uniform,random,App
Apr 27 09:55:05,ram_r,8,256,128,0,60,0.11,115587,uniform,random,App
Apr 27 09:55:16,pm_l,8,256,128,0,1009,18.13,7863,uniform,random,App
Apr 27 09:55:28,pm_r,8,256,128,0,2390,6.05,3337,uniform,random,App
Apr 27 09:55:39,fsdax,8,256,128,33,788,3.78,10047,uniform,random,App
Apr 27 09:55:50,ram_l,8,256,128,33,68,0.42,104509,uniform,random,App
Apr 27 09:56:01,ram_r,8,256,128,33,84,0.38,86317,uniform,random,App
Apr 27 09:56:12,pm_l,8,256,128,33,774,4.78,10222,uniform,random,App
Apr 27 09:56:24,pm_r,8,256,128,33,1794,2.01,4441,uniform,random,App
Apr 27 09:56:35,fsdax,8,256,128,50,645,0.84,12227,uniform,random,App
Apr 27 09:56:46,ram_l,8,256,128,50,80,0.67,90196,uniform,random,App
Apr 27 09:56:57,ram_r,8,256,128,50,104,0.65,70737,uniform,random,App
Apr 27 09:57:08,pm_l,8,256,128,50,643,0.73,12286,uniform,random,App
Apr 27 09:57:20,pm_r,8,256,128,50,1489,36.58,5348,uniform,random,App
Apr 27 09:57:31,fsdax,8,256,128,66,534,1.13,14737,uniform,random,App
Apr 27 09:57:42,ram_l,8,256,128,66,89,0.91,82033,uniform,random,App
Apr 27 09:57:52,ram_r,8,256,128,66,122,0.87,61077,uniform,random,App
Apr 27 09:58:04,pm_l,8,256,128,66,533,1.13,14784,uniform,random,App
Apr 27 09:58:15,pm_r,8,256,128,66,1176,1.43,6757,uniform,random,App
Apr 27 09:58:26,fsdax,8,256,128,100,386,1.05,20233,uniform,random,App
Apr 27 09:58:37,ram_l,8,256,128,100,45,0.23,149490,uniform,random,App
Apr 27 09:58:48,ram_r,8,256,128,100,46,0.23,146157,uniform,random,App
Apr 27 09:58:59,pm_l,8,256,128,100,45,0.22,149396,uniform,random,App
Apr 27 09:59:10,pm_r,8,256,128,100,46,0.21,145059,uniform,random,App
Apr 27 09:59:21,fsdax,16,256,128,0,1938,219.42,8306,uniform,random,App
Apr 27 09:59:32,ram_l,16,256,128,0,60,0.18,228204,uniform,random,App
Apr 27 09:59:42,ram_r,16,256,128,0,96,0.31,151365,uniform,random,App
Apr 27 09:59:54,pm_l,16,256,128,0,1890,193.71,8502,uniform,random,App
Apr 27 10:00:07,pm_r,16,256,128,0,4819,193.54,3324,uniform,random,App
Apr 27 10:00:18,fsdax,16,256,128,33,1526,135.34,10489,uniform,random,App
Apr 27 10:00:29,ram_l,16,256,128,33,77,0.40,183893,uniform,random,App
Apr 27 10:00:39,ram_r,16,256,128,33,103,0.44,140704,uniform,random,App
Apr 27 10:00:51,pm_l,16,256,128,33,1477,112.81,10823,uniform,random,App
Apr 27 10:01:04,pm_r,16,256,128,33,3814,91.69,4191,uniform,random,App
Apr 27 10:01:15,fsdax,16,256,128,50,1296,47.66,12274,uniform,random,App
Apr 27 10:01:26,ram_l,16,256,128,50,89,0.55,161523,uniform,random,App
Apr 27 10:01:37,ram_r,16,256,128,50,118,1.23,124308,uniform,random,App
Apr 27 10:01:48,pm_l,16,256,128,50,1237,44.29,12852,uniform,random,App
Apr 27 10:02:01,pm_r,16,256,128,50,3280,66.75,4869,uniform,random,App
Apr 27 10:02:12,fsdax,16,256,128,66,1049,2.89,15107,uniform,random,App
Apr 27 10:02:22,ram_l,16,256,128,66,98,0.73,148210,uniform,random,App
Apr 27 10:02:33,ram_r,16,256,128,66,131,0.77,113672,uniform,random,App
Apr 27 10:02:45,pm_l,16,256,128,66,1021,5.11,15530,uniform,random,App
Apr 27 10:02:57,pm_r,16,256,128,66,2658,39.22,6003,uniform,random,App
Apr 27 10:03:08,fsdax,16,256,128,100,450,1.04,34748,uniform,random,App
Apr 27 10:03:19,ram_l,16,256,128,100,51,0.30,260091,uniform,random,App
Apr 27 10:03:30,ram_r,16,256,128,100,51,0.38,260168,uniform,random,App
Apr 27 10:03:41,pm_l,16,256,128,100,51,0.27,259942,uniform,random,App
Apr 27 10:03:51,pm_r,16,256,128,100,51,0.32,259954,uniform,random,App
Apr 27 10:04:03,fsdax,32,256,128,0,3794,255.55,8459,uniform,random,App
Apr 27 10:04:14,ram_l,32,256,128,0,113,4.22,247028,uniform,random,App
Apr 27 10:04:25,ram_r,32,256,128,0,212,0.80,142405,uniform,random,App
Apr 27 10:04:37,pm_l,32,256,128,0,3753,222.65,8532,uniform,random,App
Apr 27 10:04:51,pm_r,32,256,128,0,9912,170.03,3234,uniform,random,App
Apr 27 10:05:02,fsdax,32,256,128,33,2958,191.58,10831,uniform,random,App
Apr 27 10:05:13,ram_l,32,256,128,33,111,1.26,256951,uniform,random,App
Apr 27 10:05:24,ram_r,32,256,128,33,174,0.76,170572,uniform,random,App
Apr 27 10:05:36,pm_l,32,256,128,33,2951,179.33,10849,uniform,random,App
Apr 27 10:05:51,pm_r,32,256,128,33,7915,147.92,4032,uniform,random,App
Apr 27 10:06:02,fsdax,32,256,128,50,2494,141.12,12816,uniform,random,App
Apr 27 10:06:13,ram_l,32,256,128,50,113,1.09,253566,uniform,random,App
Apr 27 10:06:24,ram_r,32,256,128,50,176,0.90,169626,uniform,random,App
Apr 27 10:06:36,pm_l,32,256,128,50,2489,132.61,12840,uniform,random,App
Apr 27 10:06:50,pm_r,32,256,128,50,6999,125.16,4573,uniform,random,App
Apr 27 10:07:01,fsdax,32,256,128,66,2161,13.58,14733,uniform,random,App
Apr 27 10:07:12,ram_l,32,256,128,66,117,0.83,245076,uniform,random,App
Apr 27 10:07:23,ram_r,32,256,128,66,174,1.17,171350,uniform,random,App
Apr 27 10:07:34,pm_l,32,256,128,66,2139,14.81,14884,uniform,random,App
Apr 27 10:07:48,pm_r,32,256,128,66,5746,91.15,5567,uniform,random,App
Apr 27 10:07:59,fsdax,32,256,128,100,854,1.18,36934,uniform,random,App
Apr 27 10:08:10,ram_l,32,256,128,100,63,0.68,421251,uniform,random,App
Apr 27 10:08:21,ram_r,32,256,128,100,63,0.73,420896,uniform,random,App
Apr 27 10:08:32,pm_l,32,256,128,100,63,0.61,420854,uniform,random,App
Apr 27 10:08:43,pm_r,32,256,128,100,63,0.82,420895,uniform,random,App
Apr 27 10:08:54,pm_l,8,256,128,00,1149,7.24,6912,uniform,offset(0),App
Apr 27 10:09:05,pm_l,8,256,128,50,746,1.40,10615,uniform,offset(0),App
Apr 27 10:09:16,pm_l,8,256,128,100,46,0.21,145074,uniform,offset(0),App
Apr 27 10:09:27,pm_l,8,256,128,00,1012,17.67,7844,uniform,random,App
Apr 27 10:09:38,pm_l,8,256,128,50,640,0.77,12334,uniform,random,App
Apr 27 10:09:49,pm_l,8,256,128,100,45,0.21,148601,uniform,random,App
Apr 27 10:10:00,pm_l,8,256,128,00,1118,237.16,7442,uniform,offset(67),App
Apr 27 10:10:12,pm_l,8,256,128,50,677,6.99,11671,uniform,offset(67),App
Apr 27 10:10:23,pm_l,8,256,128,100,45,0.20,148591,uniform,offset(67),App
Apr 27 10:10:34,pm_l,8,256,128,00,1151,221.00,7203,uniform,offset(128),App
Apr 27 10:10:45,pm_l,8,256,128,50,693,11.06,11410,uniform,offset(128),App
Apr 27 10:10:56,pm_l,8,256,128,100,46,0.23,147670,uniform,offset(128),App
Apr 27 10:11:07,pm_l,8,256,128,00,1276,48.29,6274,thread_linear,offset(0),App
Apr 27 10:11:18,pm_l,8,256,128,50,790,27.16,10126,thread_linear,offset(0),App
Apr 27 10:11:29,pm_l,8,256,128,100,52,0.41,148445,thread_linear,offset(0),App
Apr 27 10:11:40,pm_l,8,256,128,00,1027,19.51,7781,thread_linear,random,App
Apr 27 10:11:51,pm_l,8,256,128,50,651,1.37,12252,thread_linear,random,App
Apr 27 10:12:02,pm_l,8,256,128,100,48,0.25,161907,thread_linear,random,App
Apr 27 10:12:13,pm_l,8,256,128,00,1530,862.44,6933,thread_linear,offset(67),App
Apr 27 10:12:24,pm_l,8,256,128,50,730,44.31,10979,thread_linear,offset(67),App
Apr 27 10:12:35,pm_l,8,256,128,100,54,0.43,142723,thread_linear,offset(67),App
Apr 27 10:12:46,pm_l,8,256,128,00,1686,1041.60,6666,thread_linear,offset(128),App
Apr 27 10:12:57,pm_l,8,256,128,50,767,54.34,10466,thread_linear,offset(128),App
Apr 27 10:13:08,pm_l,8,256,128,100,56,7.53,139566,thread_linear,offset(128),App
